id	seg	age	sex	occupation	province	district	tags	summary
E0117	E	60	남자	영업 관리 사무원	충청북	충청북-청주시 흥덕구	#저디지털 #직장인	한길중 씨는 공학적 실용성과 충청도의 유연함을 갖춘 60대 임대업자로, 형제들과 반려견이 있는 아파트에서 안정적인 삶과 소소한…
E0118	E	63	남자	전기 용접원	광주	광주-서구	#직장인	박경범 씨는 광주에서 숙련된 전기 용접원으로 일하며 성실함과 책임감을 삶의 중심에 둔, 사교적이면서도 세심한 60대 가장입니다…
E0119	E	75	남자	그 외 서비스 관련 단순 종사원	서울	서울-도봉구	#저디지털 #접근성 #직장인	문재호 씨는 서울 도봉구에서 평생을 살며 부동산 관리 소일거리로 일상을 채우고, 북한산 등산과 라디오 청취를 즐기는 여유롭고 …
E0120	E	66	남자	금형원	충청북	충청북-청주시 흥덕구	#저디지털 #직장인	이찬연 씨는 청주 공단에서 정밀 금형 기술자로 살아온 성실한 가장으로, 완벽주의적인 직업 정신과 가족에 대한 깊은 책임감을 지…
E0121	E	63	여자	플라스틱제품 조립원	경상북	경상북-경산시	#저디지털 #직장인	하미란 씨는 경산의 공장에서 성실히 일하며 이웃의 신망을 받는 다정한 성격의 소유자로, 소박한 텃밭과 가족 여행에서 삶의 기쁨…
E0122	E	66	남자	건물 경비원	서울	서울-용산구	#저디지털 #직장인	손수혁 씨는 용산의 낡은 골목과 현대적 빌딩 사이에서 성실하게 삶을 일궈온, 고독하지만 단정한 생활 양식을 가진 건물 경비원입…
E0123	E	64	여자	그 외 돌봄 및 보건 서비스 종사원	광주	광주-남구	#직장인	최경희 씨는 광주 남구에서 요양 보호사로 일하며 이웃 및 가족과 끈끈한 유대를 나누고, 임영웅의 노래와 무등산 산책으로 소소한…
E0124	E	60	남자	전직 상·하수 배관공, 현재 구직중	인천	인천-계양구	#비경제활동 #저디지털	한창훈 씨는 인천 계양구에서 잔뼈가 굵은 베테랑 배관공 출신으로, 사교적인 성격과 뛰어난 현장 임기응변을 갖춘 60대 구직자입…
E0125	E	64	여자	간호조무사	경상남	경상남-창원시 마산합포구	#직장인	김성미 씨는 마산에서 오래도록 간호조무사로 일하며 다져진 꼼꼼함과 유연한 성품을 가진, 독립적이면서도 정이 많은 60대 여성입…
E0126	E	68	남자	하역 및 적재 관련 단순 종사원	충청북	충청북-청주시 흥덕구	#저디지털 #직장인	신문호 씨는 성실한 하역 숙련공이자 효심 깊은 아들로, 우암산 등산과 역사 공부를 통해 삶의 여유를 찾는 청주의 60대 남성입…
E0127	E	64	남자	경·소형 화물차 운전원	경상북	경상북-칠곡군	#직장인	남광원 씨는 경상도 길 위의 베테랑 운전사로서 성실함과 넉살로 대가족을 부양하며, 소박한 일상의 안정을 최우선으로 여기는 60…
E0128	E	72	여자	주방 보조원	충청남	충청남-아산시	#저디지털 #접근성 #직장인	이옥규 씨는 아산의 흙내음 속에서 억척스럽게 살아온 세월을 손맛과 성실함으로 승화시켜, 주방에서 제 몫을 다하며 자식들을 뒷바…
E0129	E	69	남자	전직 대형 화물차 운전원, 현재 구직중	충청남	충청남-논산시	#비경제활동 #저디지털	김영수 씨는 평생을 도로 위에서 보낸 숙련된 화물차 운전사 출신으로, 현재는 논산에서 형제들과 함께 지내며 소박한 재취업과 건…
E0130	E	60	남자	하역 및 적재 관련 단순 종사원	강원	강원-고성군	#저디지털 #직장인 #테크회의론	최인수 씨는 강원도 고성의 성실한 하역 노동자로, 내 집 마련의 꿈을 품은 채 설악산 등산과 트로트로 삶의 여유를 찾는 60대…
E0131	E	67	남자	염색기 조작원	경상북	경상북-구미시	#저디지털 #직장인	김병열 씨는 구미 공단의 철저한 장인 정신과 홀로 지내는 중년의 고독을 쾌활한 사교성 뒤에 숨긴, 원칙주의적인 염색기 조작원입…
E0132	E	67	남자	그 외 전기공학 기술자 및 연구원	대구	대구-남구	#저디지털 #직장인	김영진 씨는 대구 남구에서 낡은 가전을 고치며 이웃과 정을 나누는, 당뇨를 앓고 있지만 사교성과 손재주만큼은 청년 못지않은 6…
E0133	E	61	여자	경리 사무원	광주	광주-광산구	#가격깐깐 #직장인 #테크회의론	허양임 씨는 광주 광산구에서 성실하게 경리 업무를 수행하며, 절약과 정돈된 일상을 통해 자녀들과의 소박한 행복을 지켜나가는 6…
E0134	E	68	여자	회계 사무원	서울	서울-강동구	#고디지털 #직장인	신인중 씨는 ICT 전공의 전문성과 회계 사무원의 꼼꼼함을 갖춘 60대 여성으로, 화초 가꾸기와 소박한 여행을 통해 삶의 균형…
E0135	E	61	여자	하역 및 적재 관련 단순 종사원	경상남	경상남-사천시	#직장인	이홍란 씨는 사천의 금속 공장에서 성실하게 일하며 가족을 일궈온 60대 여성으로, 소박한 일상의 휴식과 가족의 안녕에서 행복을…
E0136	E	71	여자	건물 청소원	충청북	충청북-청주시 흥덕구	#저디지털 #접근성 #직장인	김덕순 씨는 청주에서 건물 청소원으로 일하며 손주들을 정성껏 보살피고, 배드민턴과 미식 여행으로 활기를 찾는 강인하고 따뜻한 …
E0137	E	66	여자	시설 경비원	경기	경기-화성시	#저디지털 #직장인	김효숙 씨는 화성시에서 숙박시설 경비원으로 일하며 성실하게 살아온 60대 여성으로, 정 많은 성격과 뛰어난 친화력으로 주변 사…
E0138	E	66	여자	주방 보조원	인천	인천-서구	#저디지털 #직장인	노옥숙 씨는 인천 서구에서 공공기관 주방 보조원으로 성실히 근무하며, 트로트와 역사 여행으로 소소한 행복을 찾는 60대 여성입…
E0139	E	63	여자	공연·영화 및 음반 기획자	서울	서울-양천구	#직장인 #테크회의론	이영애 씨는 현장 경험이 풍부한 음악 기획자로, 양천구에서 가족과 함께하며 소외된 예술가들을 위한 무대를 꿈꾸는 따뜻하고 인간…
E0140	E	78	남자	가스·에너지 기술자 및 연구원	경상북	경상북-울진군	#저디지털 #접근성 #직장인 #테크회의론	김해붕 씨는 울진에서 평생을 보낸 가스 기술자로, 풍부한 현장 경험과 소박한 일상의 균형을 소중히 여기는 신중하고 차분한 어르…
E0141	E	65	남자	건물 경비원	경기	경기-수원시 장안구	#저디지털 #직장인	변응수 씨는 수원 장안구에서 경비원으로 일하며 성실함과 유연함으로 주변을 편안하게 만드는, 아내를 향한 사랑과 소박한 일상의 …
E0142	E	63	남자	건물 경비원	충청남	충청남-보령시	#고디지털 #보안민감 #직장인	박정석 씨는 보령의 자연을 사랑하고 자기관리가 철저한 60대 경비원으로, 배움에 대한 갈증과 예술적 감수성을 간직한 채 아내와…
E0143	E	68	남자	연삭기 및 연마기 조작원	경상북	경상북-포항시 북구	#저디지털 #직장인	김종희 씨는 포항의 거친 공단 현장에서 평생을 보낸 숙련공이자, 색연필로 세상을 그리는 섬세한 감성을 품은 60대 가장입니다.
E0144	E	76	여자	건물 청소원	경기	경기-가평군	#저디지털 #접근성 #직장인	전옥자 씨는 가평의 기계 공장에서 꼼꼼하게 청소 일을 하며 남편과 함께 소박하고 성실한 노후를 보내는 강단 있는 할머니입니다.
E0145	E	70	여자	건물 청소원	서울	서울-강남구	#저디지털 #접근성 #직장인	성정님 씨는 강남의 화려함 속에서도 소박한 질서를 지키며 성실하게 살아가는 70대 건물 청소원입니다.
E0146	E	64	여자	용접기 조작원	충청남	충청남-아산시	#직장인	강미애 씨는 아산 공단에서 정교한 용접 기술로 인정받는 베테랑 작업자이자, 반려견과 외식을 사랑하는 현실적이고 소박한 60대 …
E0147	E	72	남자	입장권 판매원	경기	경기-파주시	#저디지털 #접근성 #직장인 #테크회의론	유춘수 씨는 파주의 도시화 과정을 지켜보며 성실하게 살아온, 다정한 성격과 소박한 일상의 행복을 아는 70대 가장입니다.
E0148	E	76	여자	하역 및 적재 관련 단순 종사원	인천	인천-남동구	#저디지털 #접근성 #직장인	이경희 씨는 남동공단에서 억척스럽게 일하며 가족의 안식처를 일궈낸, 투박한 손마디 속에 깊은 사랑을 간직한 76세의 할머니입니…
E0149	E	68	남자	하역 및 적재 관련 단순 종사원	경기	경기-시흥시	#저디지털 #직장인	최재원 씨는 시흥 공단에서 성실하게 일하며 가족과 신앙, 그리고 소박한 자연의 아름다움을 소중히 여기는 유순한 성정의 60대 …
E0150	E	60	남자	전직 지게차 운전원, 현재 구직중	경기	경기-남양주시	#비경제활동	곽수철 씨는 성실함 하나로 평생을 살아온 전직 지게차 운전원으로, 남양주에서 아내와 함께 소박한 일상을 가꾸며 재취업을 꿈꾸는…
E0151	E	65	남자	그 외 건설·전기 및 생산 관련 관리자	강원	강원-강릉시	#저디지털 #직장인	박종환 씨는 강릉의 건설 현장을 책임지는 꼼꼼한 관리자이자, 당뇨 관리와 골프, 7080 음악을 통해 삶의 균형을 찾는 성실한…
E0152	E	62	남자	철로 설치원	경상남	경상남-통영시	#저디지털 #직장인	정재홍 씨는 통영에서 철로 설치원으로 근무하며 정밀한 기술력과 유연한 소통 능력을 갖춘, 고전 음악과 야구를 사랑하는 60대 …
E0153	E	75	남자	음식 배달원	경기	경기-부천시 오정구	#저디지털 #접근성 #직장인	유길호 씨는 부천 오정구의 지리에 능통한 넉살 좋은 배달원으로, 역사 여행과 웹툰을 즐기며 가족과 조화롭게 살아가는 75세 어…
E0154	E	64	여자	건물 경비원	서울	서울-중랑구	#직장인	오미혜 씨는 성실한 경비원으로 근무하며 마크라메와 원예로 일상을 가꾸는, 외유내강의 면모를 지닌 중랑구의 60대 여성입니다.
E0155	E	66	남자	지게차 운전원	대구	대구-북구	#저디지털 #직장인	우호현 씨는 지게차 운전의 정교한 숙련도와 예술적 감수성을 동시에 지닌, 대구 북구의 삶의 터전을 사랑하는 60대 베테랑 운전…
E0156	E	84	남자	시설 경비원	경기	경기-고양시 덕양구	#저디지털 #접근성 #직장인	정만세 씨는 성실함과 인내를 미덕으로 삼아 고양시의 한 전시관을 지키며, 배달 음식과 자전거 타기라는 소박한 즐거움으로 노년을…
E0157	E	64	남자	그 외 산업 안전 및 위험 관리원	인천	인천-동구	#저디지털 #직장인	김희선 씨는 인천 동구에서 평생을 바쳐 일한 산업 안전 관리원으로, 야구 시청과 사우나, 아내와의 소박한 외식을 통해 삶의 안…
E0158	E	83	남자	운송장비 청소원	서울	서울-서대문구	#저디지털 #접근성 #직장인 #테크회의론	김재포 씨는 서대문구에서 운송장비 청소원으로 일하며 성실함과 책임감으로 가정을 일궈온, 고집스럽지만 다정한 83세의 가장입니다…
E0159	E	61	여자	언어재활사	부산	부산-남구	#저디지털 #직장인	이미옥 씨는 부산 남구에서 꼼꼼하고 성실하게 살아가는 언어재활사로, 라디오와 텃밭 가꾸기를 사랑하며 조화로운 인간관계를 중시하…
E0160	E	62	남자	교육 및 훈련 사무원	충청남	충청남-부여군	#직장인 #테크회의론	인윤호 씨는 부여에서 농업 교육 사무원으로 근무하며 공학적 치밀함과 충청도의 느긋함을 동시에 지닌, 은퇴 후 목공예가의 삶을 …
E0161	E	79	남자	그 외 기능 관련 종사원	경기	경기-안산시 단원구	#저디지털 #접근성 #직장인	권한용 씨는 안산의 산업 현장에서 몸으로 익힌 기술과 성실함으로 삶을 일궈온, 고요한 적막 속에서도 자신만의 질서를 지키며 살…
E0162	E	83	여자	건물 청소원	경기	경기-화성시	#저디지털 #접근성 #직장인	박주순 씨는 화성의 변화를 몸소 겪어온 삶의 지혜를 바탕으로, 성실하게 일하며 가족과 소통하는 따뜻하고 유연한 80대 어르신입…
E0163	E	63	남자	플랜트공학 기술자 및 연구원	충청남	충청남-천안시 동남구	#저디지털 #직장인 #테크회의론	조명준 씨는 천안에서 활동하는 베테랑 플랜트 엔지니어로, 바둑과 UFC를 즐기며 기술적 자부심과 소박한 일상의 행복을 동시에 …
E0164	E	63	여자	그 외 택배원	대전	대전-중구	#직장인	강옥순 씨는 대전 중구에서 성실하게 택배 일을 하며 내 집 마련의 꿈을 키워가는, 배움에 열려 있고 생활력이 강한 60대 여성…
E0165	E	75	남자	조세행정 사무원	충청남	충청남-계룡시	#약관정독 #저디지털 #접근성 #직장인	김길환 씨는 계룡시에서 세무 행정 전문가로 존경받으며, 소박한 텃밭 가꾸기와 전국의 맛집 탐방을 통해 노년의 여유를 즐기는 다…
E0166	E	63	여자	간병인	경기	경기-광명시	#직장인	조명숙 씨는 광명시에서 간병인으로 일하며 자녀들을 뒷바라지해온, 생활력 강하고 사교적인 60대 어머니입니다.
E0167	E	71	남자	운송장비 청소원	충청북	충청북-청주시 서원구	#저디지털 #접근성 #직장인	김상록 씨는 청주에서 운송장비 청소원으로 일하며 성실함과 정직함을 삶의 가치로 삼고, 트로트와 소주 그리고 오랜 친구들과의 산…
E0168	E	74	남자	전직 승용차 및 승합차 운전원, 현재 구직중	인천	인천-서구	#고디지털 #보안민감 #비경제활동 #접근성	심봉수 씨는 성실한 운전 경력과 자가 마련의 자부심을 가진 인천 서구의 70대 어르신으로, 건강 관리와 소일거리를 찾으며 이웃…
E0169	E	65	여자	그 외 서비스 관련 단순 종사원	서울	서울-관악구	#저디지털 #직장인	김나미 씨는 신림동의 지리를 꿰고 있는 생활력 강한 부동산 종사자로, 화려한 나이트클럽과 뜨끈한 온천 여행을 즐기며 내 집 마…
E0170	E	67	여자	육아 도우미	경상북	경상북-영주시	#저디지털 #직장인	권희옥 씨는 영주에서 육아 도우미로 일하며 삶의 지혜와 안정적인 일상을 소중히 여기는, 고집과 유연함을 동시에 지닌 60대 여…
E0171	E	66	여자	그 외 택배원	전라남	전라남-목포시	#저디지털 #직장인 #테크회의론	이덕순 씨는 목포의 골목을 누비는 성실한 택배원이자, 임영웅의 노래와 단팥빵 한 조각에서 삶의 위안을 찾는 60대 여성입니다.
E0172	E	69	여자	건물 청소원	경상남	경상남-창원시 진해구	#저디지털 #직장인	정복선 씨는 진해의 자부심과 성실함을 간직한 채, 거울 같은 복도를 만드는 청소 전문가로서의 삶과 건강한 노후를 가꾸는 소박한…
E0173	E	64	여자	특허 사무원	경기	경기-용인시 수지구	#직장인	성선이 씨는 전문적인 특허 사무원으로 일하며 자녀들을 책임지는 강인한 어머니이자, 역사 여행과 반려견 산책에서 소소한 행복을 …
E0174	E	76	남자	전기장비 조립원	경기	경기-수원시 팔달구	#저디지털 #접근성 #직장인	김삼봉 씨는 수원 화성의 성곽길을 걷는 성실함과 전기 조립 분야의 정밀한 손끝 감각을 지닌, 책임감 강한 70대 기술자입니다.
E0175	E	79	남자	하역 및 적재 관련 단순 종사원	서울	서울-광진구	#저디지털 #접근성 #직장인	임익수 씨는 광진구 도매 시장의 살아있는 전설로 불리는 성실한 작업자이자, 가족의 더 나은 미래를 위해 쉼 없이 달리는 책임감…
E0176	E	65	남자	건물 경비원	경기	경기-수원시 권선구	#저디지털 #직장인	송영수 씨는 수원 권선구에서 주민들의 사랑을 받는 능글맞은 경비원이자, 배드민턴과 삼겹살 소주를 사랑하는 정 많은 60대 가장…
E0177	E	73	남자	일반 비서	서울	서울-송파구	#저디지털 #접근성 #직장인	이효근 씨는 인문학적 소양과 부동산 실무 능력을 겸비한 사교적인 성격의 소유자로, 송파구에서 활기찬 노년을 보내는 73세 남성…
E0178	E	74	남자	그 외 기계 조작원	경기	경기-안양시 동안구	#저디지털 #접근성 #직장인	권인수 씨는 안양 평촌에서 기계 관리원으로 일하며 성실함과 현장 경험으로 삶을 일궈온, 사람 냄새 나는 70대 어르신입니다.
E0179	E	60	남자	음식 서비스 종사원	충청남	충청남-서산시	#저디지털 #직장인 #테크회의론	이형호 씨는 서산에서 성실하게 식당 일을 하며 소박한 일상과 건강한 취미 속에서 평온함을 찾는 60대 남성입니다.
E0180	E	68	여자	사무 보조원	경기	경기-광주시	#가격깐깐 #저디지털 #직장인	이명세 씨는 경기 광주에서 꼼꼼한 사무 보조원으로 일하며, 알뜰한 가계 관리와 배드민턴, 임영웅의 노래로 일상의 소소한 행복을…
E0181	E	64	남자	가스 배관공	경상북	경상북-경주시	#직장인	권성재 씨는 경주에서 평생 가스 배관공으로 일하며 실리적인 삶을 살아온, 예민하지만 다정한 60대 가장입니다.
E0182	E	60	남자	토목 관련 관리자	경기	경기-성남시 분당구	#저디지털 #직장인	전경철 씨는 분당에 거주하며 토목 분야의 전문성을 바탕으로 제2의 인생을 설계하는, 외강내유형의 60대 남성입니다.
E0183	E	65	남자	품질 관리 사무원	충청남	충청남-아산시	#저디지털 #직장인 #테크회의론	문병천 씨는 아산에서 품질 관리자로 일하며 수학적 논리와 유연한 인간관계를 조화롭게 유지하는, 정갈한 자기관리와 평범한 일상의…
E0184	E	78	남자	그 외 서비스 관련 단순 종사원	전북	전북-전주시 완산구	#저디지털 #접근성 #직장인 #테크회의론	송만석 씨는 전주천의 풍경과 이웃들의 정을 사랑하며, 낡은 가전을 고치는 손재주로 삶의 보람을 느끼는 78세의 고집 센 해결사…
E0185	E	71	남자	하역 및 적재 관련 단순 종사원	전북	전북-전주시 덕진구	#저디지털 #접근성 #직장인	박종근 씨는 전주에서 평생 성실하게 일해 온 하역 노동자로, 강렬한 스포츠 취미와 가족에 대한 사랑으로 노년을 활기차게 보내는…
E0186	E	65	남자	건물 경비원	충청남	충청남-천안시 서북구	#저디지털 #직장인	윤천수 씨는 천안에서 성실하게 경비 업무를 수행하며 스크린 골프와 유적지 여행으로 활력을 찾는, 건강 관리에 신경 쓰는 60대…
E0187	E	66	남자	하역 및 적재 관련 단순 종사원	경상남	경상남-김해시	#저디지털 #직장인	김용갑 씨는 낮은 소득에도 성실하게 창고 일을 하며 가족을 부양하는, 겉은 딱딱하지만 속은 깊은 김해의 60대 가장입니다.
E0188	E	81	남자	건설 단순 종사원	경상북	경상북-예천군	#저디지털 #접근성 #직장인	남창기 씨는 예천의 건설 현장에서 땀 흘려 일하며 사진과 여행으로 낭만을 찾는, 호기심 많고 정 많은 81세 청년 같은 어르신…
E0189	E	73	남자	건물 경비원	경기	경기-성남시 수정구	#저디지털 #접근성 #직장인	김영인 씨는 성남 수정구에서 경비원으로 근무하며 성실하게 살아온 70대 남성으로, 디지털 기기에 능숙하고 사람들과 어울리기를 …
E0190	E	71	남자	강구조물 건립원	경기	경기-파주시	#저디지털 #접근성 #직장인	심수원 씨는 파주의 연립주택에 거주하며 쇳덩이와 함께 평생을 보낸 숙련된 강구조물 건립원이자, 소박한 일상과 친구들과의 유대감…
E0191	E	80	여자	간호조무사	광주	광주-서구	#저디지털 #접근성 #직장인	조영예 씨는 광주 서구에서 평생을 보낸 80세 간호조무사로, 배움에 대한 갈증과 예술적 감수성을 간직한 채 소박한 일상의 활력…
E0192	E	76	여자	하역 및 적재 관련 단순 종사원	경기	경기-안성시	#저디지털 #접근성 #직장인	위광선 씨는 안성에서 평생을 성실하게 일하며 가족의 버팀목이 되어온, 강인함과 세심함을 동시에 지닌 70대 여성입니다.
E0193	E	72	남자	가스 생산기 조작원	경상북	경상북-경주시	#저디지털 #접근성 #직장인	강홍열 씨는 경주 가스 생산 현장의 숙련된 감각을 가진 베테랑이자, 텃밭 가꾸기와 사우나를 통해 소박한 행복을 찾는 72세의 …
E0194	E	75	남자	그 외 기능 관련 종사원	경상남	경상남-양산시	#저디지털 #접근성 #직장인	이기태 씨는 양산에서 시설 관리 일을 하며 가족과 소소한 행복을 찾는, 꼼꼼하고 책임감 강한 70대 경상도 남성입니다.
E0195	E	64	여자	그 외 기능 관련 종사원	경기	경기-안성시	#직장인	허연행 씨는 안성에서 도매업 관리자로 일하며 성실하게 살아온 60대 여성으로, 꽃 가꾸기와 산책을 통해 마음의 여유를 찾으며 …
E0196	E	60	남자	전화 상담원	서울	서울-마포구	#직장인	박선구 씨는 마포구에서 성실하게 살아온 60대 상담원으로, 신앙심과 인내심을 바탕으로 평온한 노후를 준비하는 가장입니다.
E0197	E	61	남자	소방설계 기술자 및 연구원	경기	경기-용인시 수지구	#저디지털 #직장인	최철규 씨는 소방 설계라는 정교한 기술력과 수지의 조용한 일상 사이에서 균형을 잡으며, 가족과 친구라는 최소한의 울타리 속에서…
E0198	E	67	남자	고속철 기관사	대전	대전-서구	#저디지털 #직장인	강태윤 씨는 1초의 오차도 허용하지 않는 철저한 직업 정신과 이웃을 향한 따뜻한 포용력을 동시에 지닌 대전의 고속철도 베테랑 …
E0199	E	72	여자	건물 청소원	전라남	전라남-고흥군	#저디지털 #접근성 #직장인	박미향 씨는 전남 고흥에서 청소 일과 텃밭 가꾸기를 하며 소박한 경제적 자립을 유지하는, 넉넉한 인심과 꼼꼼한 고집을 동시에 …
E0200	E	65	여자	그 외 음식 서비스 종사원	인천	인천-부평구	#저디지털 #직장인	이광순 씨는 부평의 한 식당에서 성실하게 일하며, 철저한 건강 관리와 종교 활동을 통해 마음의 평온을 찾는 60대 여성입니다.
E0201	E	70	남자	건물 청소원	울산	울산-동구	#저디지털 #접근성 #직장인	김재술 씨는 울산 동구의 거친 바닷바람 속에서 정직한 노동의 가치를 배우고, 이제는 정갈한 청소 기술과 소박한 일상의 행복을 …
E0202	E	65	남자	자동차 차체 부품 조립원	광주	광주-광산구	#저디지털 #직장인	조영규 씨는 광주 공단에서 잔뼈가 굵은 숙련공이자, 사람들과의 어울림과 소박한 일상의 맛을 아는 정 많은 60대 가장입니다.
E0203	E	64	남자	그 외 소방공학 기술자 및 연구원	경기	경기-의왕시	#고디지털 #직장인	최진교 씨는 ICT 전문성을 바탕으로 소방 안전을 책임지는 연구원이자, 예민한 내면을 등산과 야구 시청으로 다스리는 의왕시의 …
E0204	E	74	남자	건물 청소원	경기	경기-안산시 상록구	#저디지털 #접근성 #직장인	차기식 씨는 안산 공단의 역사를 몸소 겪은 지혜와 넉살 좋은 성격으로 연구소 직원들과 소통하며, 소소한 성취와 가족의 행복을 …
E0205	E	62	남자	그 외 서비스 관련 단순 종사원	부산	부산-사하구	#직장인	황호성 씨는 부산 사하구에서 사람 냄새 나는 부동산 일을 하며, 역사 탐방과 정원 가꾸기를 즐기는 넉살 좋고 낭만적인 60대 …
E0206	E	67	남자	그 외 상점 판매원	충청북	충청북-증평군	#저디지털 #직장인	김승철 씨는 증평에서 성실하게 상점을 운영하며, 카메라 렌즈 너머의 세상과 정교한 장부 정리 사이에서 삶의 균형을 찾는 60대…
E0207	E	67	남자	철도운송 관련 종사원	서울	서울-동작구	#저디지털 #직장인 #테크회의론	이병철 씨는 철도 운송 분야의 숙련된 기술력을 바탕으로 성실하게 살아온 동작구 주민이며, 건강 관리와 가족과의 소소한 행복을 …
E0208	E	63	여자	건물 청소원	경기	경기-안산시 단원구	#직장인	사희주 씨는 안산 공단 지역의 역동적인 분위기 속에서 성실함 하나로 자식들을 키워냈으며, 현재는 건물 청소원으로 일하며 소박하…
E0209	E	74	여자	그 외 서비스 관련 단순 종사원	인천	인천-남동구	#저디지털 #접근성 #직장인	권금연 씨는 인천 남동구의 지리에 밝은 부동산 서비스 종사자로, 소박한 경제력과 강인한 생활력을 바탕으로 사진과 역사 여행을 …
E0210	E	62	남자	승용차 및 승합차 운전원	서울	서울-강북구	#직장인	김상중 씨는 강북구의 길을 훤히 꿰뚫는 베테랑 운전원으로, 가족을 위한 책임감과 특유의 넉살로 삶을 꾸려가는 60대 가장입니다…
E0211	E	83	남자	구두 미화원	경기	경기-의정부시	#저디지털 #접근성 #직장인	박인수 씨는 의정부 제일시장에서 구두를 닦으며 평생을 보낸 83세 어르신으로, 가족에 대한 사랑과 임영웅의 노래, 그리고 소박…
E0212	E	64	남자	경·소형 화물차 운전원	전북	전북-전주시 덕진구	#직장인 #테크회의론	김천수 씨는 전주에서 성실하게 화물차를 운전하며 3세대 가족의 버팀목 역할을 수행하는, 신중함과 예민함을 동시에 지닌 60대 …
E0213	E	72	남자	방수공	인천	인천-서구	#저디지털 #접근성 #직장인	김동기 씨는 인천 서구에서 성실하게 방수공으로 일하며 가족과의 유대를 소중히 여기는, 고독하지만 책임감 강한 70대 가장입니다…
E0214	E	60	여자	사무용 전자기기 설치 및 수리원	경기	경기-화성시	#저디지털 #직장인	김정임 씨는 화성시에서 전자기기 수리원으로 일하며 손주들을 정성껏 키우는, 단단한 기술력과 온화한 성품을 가진 60대 여성입니…
E0215	E	71	남자	승용차 및 승합차 운전원	경상남	경상남-창원시 의창구	#저디지털 #접근성 #직장인	김석춘 씨는 창원시 의창구에서 협회 운전원으로 근무하며, 배드민턴과 라디오 음악을 사랑하는 온화한 성품의 70대 가장입니다.
E0216	E	61	여자	세탁원 및 다림질원	서울	서울-중구	#직장인	김혜숙 씨는 을지로 세탁소의 대체 불가능한 기술자이자, 남산의 자연과 가족의 온기 속에서 건강한 노후를 준비하는 강인한 생활력…
E0217	E	63	여자	투자 및 증권 분석가	서울	서울-영등포구	#저디지털 #직장인	전정애 씨는 여의도의 베테랑 투자 분석가이자, 소금빵의 유혹과 혈당 관리 사이에서 갈등하며 자연과 라디오를 사랑하는 60대 여…
E0218	E	65	남자	주방 보조원	경상북	경상북-문경시	#저디지털 #직장인 #테크회의론	정영대 씨는 문경의 주방 보조원으로 일하며 성실하게 삶을 일궈온, 유튜브와 역사 여행을 사랑하는 소박하고 유연한 성격의 60대…
E0219	E	65	여자	건물 경비원	전북	전북-군산시	#저디지털 #직장인	김춘자 씨는 군산의 아파트 경비원으로 근무하며 꼼꼼한 자기관리와 소박한 취미를 통해 안정적인 노후를 준비하는 성실한 60대 여…
E0220	E	67	남자	경리 사무원	인천	인천-부평구	#가격깐깐 #고디지털 #직장인	신성영 씨는 부평의 작은 전기 사무실에서 정직하게 장부를 기록하며, 베란다 화분과 야구 중계 그리고 아내와의 산책에서 삶의 평…
E0221	E	64	남자	회계 사무원	부산	부산-북구	#가격깐깐 #저디지털 #직장인	이대선 씨는 꼼꼼한 회계 업무와 고요한 혼자만의 일상 사이에서 정서적 안정을 찾는 부산 북구의 60대 남성입니다.
E0222	E	71	남자	지게차 운전원	부산	부산-사상구	#저디지털 #접근성 #직장인	우승운 씨는 부산 사상구 공단에서 평생을 성실하게 살아온 지게차 숙련공으로, 소박한 일상과 가족에 대한 깊은 사랑을 간직한 채…
E0223	E	77	여자	승용차 및 승합차 운전원	충청북	충청북-괴산군	#저디지털 #접근성 #직장인	하귀연 씨는 괴산의 굽이진 길을 누비는 베테랑 운전원이자, 단팥빵과 나훈아의 노래로 소박한 행복을 찾는 독립적인 할머니입니다.
E0224	E	69	남자	수상운송 사무원	경기	경기-부천시 오정구	#저디지털 #직장인	이건배 씨는 부천의 산업 현장을 누빈 공학적 전문성과 실용주의적 태도로 가족의 안녕과 자신의 은퇴 후 안정을 동시에 설계하는 …
E0225	E	83	여자	그 외 서비스 관련 단순 종사원	경기	경기-용인시 기흥구	#가격깐깐 #저디지털 #접근성 #직장인	김덕이 씨는 용인 기흥의 부동산에서 일하며 알뜰하게 살림을 꾸려가는 83세 할머니로, 가족에 대한 사랑과 종교적 유대감을 통해…
E0226	E	60	남자	고무·플라스틱 기술자 및 연구원	경기	경기-광주시	#직장인	이덕수 씨는 고분자 기술 전문가로서의 자부심과 손주를 사랑하는 할아버지의 마음을 동시에 가진, 성실하고 현실적인 60대 가장입…
E0227	E	76	남자	방수공	대전	대전-동구	#저디지털 #접근성 #직장인	탁춘삼 씨는 대전 동구에서 평생 방수공으로 일하며 가족을 부양해온, 치킨과 나훈아 노래를 좋아하는 소박하고 성실한 70대 가장…
E0228	E	67	여자	그 외 경호 및 보안 관련 종사원	충청남	충청남-천안시 서북구	#고디지털 #보안민감 #직장인	이보연 씨는 천안에서 보안 요원으로 근무하며 성실함과 부드러운 카리스마로 주변의 신뢰를 받는 60대 여성입니다.
E0229	E	77	여자	주방 보조원	서울	서울-구로구	#저디지털 #접근성 #직장인	고정순 씨는 구로공단의 거친 세월을 견뎌내고 이제는 구청 식당의 베테랑 주방 보조원으로 일하며, 자식에 대한 사랑과 소소한 일…
