id	seg	age	sex	occupation	province	district	tags	summary
A0494	A	39	남자	생산관리 사무원	충청북	충청북-청주시 상당구	#고디지털 #직장인	조준수 씨는 청주에서 농산물 생산 관리를 맡아 꼼꼼하게 일하며, 아버지와의 유대감과 정적인 휴식을 통해 삶의 균형을 유지하는 …
A0495	A	29	여자	사회복지사	경기	경기-성남시 수정구	#직장인	유태영 씨는 성남에서 사회복지사로 근무하며 다정한 인간관계와 감각적인 공간 꾸미기를 통해 삶의 균형을 찾아가는 29세 여성입니…
A0496	A	22	남자	중식 조리사	부산	부산-해운대구	#직장인	권진혁 씨는 부산 해운대에서 활동하는 섬세한 감각의 22세 중식 조리사로, 나홀로 미식 여행과 게임을 통해 스트레스를 해소하며…
A0497	A	20	남자	가구 도장기 조작원	서울	서울-강남구	#직장인	손윤서 씨는 강남의 세련된 도시 감성과 옛 골목의 정서를 동시에 품은 채, 정교한 가구 도장 기술로 자신만의 예술적 공방을 꿈…
A0498	A	23	남자	간호조무사	경기	경기-부천시 원미구	#직장인	임동민 씨는 부천에서 성실하게 근무하는 23세 간호조무사로, 세심한 직무 능력과 먹거리 여행을 즐기는 외향적인 면모를 동시에 …
A0499	A	31	남자	선반기 조작원	경기	경기-시흥시	#고디지털 #직장인 #테크회의론	김병록 씨는 정밀한 기계 가공 기술과 섬세한 예술적 감수성을 동시에 품은 채, 시흥의 공단 지역에서 가족과 함께 소박한 행복을…
A0500	A	33	남자	산업 안전원	경기	경기-이천시	#약관정독 #직장인	이현석 씨는 따뜻한 공감 능력으로 현장을 돌보는 산업 안전원이자, 자연과 예술을 사랑하며 소박한 일상의 행복을 찾는 30대 가…
A0501	A	29	여자	일반 간호사	대구	대구-달서구	#직장인	장민지 씨는 대구 달서구에서 자가를 보유한 29세 간호사로, 인문학적 감수성과 현실적인 전문성을 동시에 갖춘 식도락가입니다.
A0502	A	33	남자	토목안전 기술자	서울	서울-성동구	#직장인	김재완 씨는 성동구에 자가를 보유한 유능한 토목안전 기술자로, 실무 능력은 탁월하나 행정 처리에 서툴며 맛있는 음식과 등산으로…
A0503	A	21	남자	산업 안전원	부산	부산-연제구	#직장인	정형준 씨는 부산 연제구에서 가족을 극진히 챙기며 자동차 제조업 안전원으로 성실하게 근무하는, 책임감 강하고 다정한 21세 청…
A0504	A	30	여자	그 외 스포츠 및 레크리에이션 관련 전문가	서울	서울-강남구	#가격깐깐 #고디지털 #직장인	최예솔 씨는 ICT 전문성을 스포츠 현장에 녹여낸 스마트한 전문가이자, 강남에서 동생들을 부양하며 소박한 빵과 숲길 산책에서 …
A0505	A	26	남자	전직 열차 객실 승무원, 현재 구직중	충청남	충청남-아산시	#비경제활동	김우현 씨는 농학 지식과 서비스 경력을 합쳐 스마트팜 전문가를 꿈꾸는, 세심하면서도 정이 많은 20대 구직자입니다.
A0506	A	31	남자	법무사	경기	경기-안성시	#직장인 #테크회의론	이건호 씨는 공학적 지식을 겸비한 안성시의 법무사로, 부모님과 함께 거주하며 소박한 일상과 자연 속의 휴식을 즐기는 인물입니다…
A0507	A	39	여자	일반 간호사	경기	경기-평택시	#직장인	배하나 씨는 평택에서 근무하는 베테랑 간호사이자, 부모님을 살뜰히 챙기며 달콤한 디저트와 노포 맛집 탐방으로 삶의 활력을 찾는…
A0508	A	23	남자	철도운송 관련 종사원	경상남	경상남-창원시 의창구	#고디지털 #직장인	박동형 씨는 철도 통신망을 다루는 젊은 기술자로, 서브컬처와 식도락 여행을 사랑하며 직관적인 문제 해결 능력과 유연한 사교성을…
A0509	A	38	남자	전직 119 구조대원, 현재 구직중	경기	경기-수원시 권선구	#비경제활동	이도영 씨는 수원에 거주하며 안전 관리직 재취업을 꿈꾸는 전직 119 구조대원으로, 풍부한 보건 지식에도 불구하고 비만과 고혈…
A0510	A	25	남자	상품 기획자	인천	인천-미추홀구	#직장인	최정훈 씨는 인문학적 감수성과 플라스틱 제조 현장의 실무 능력을 동시에 갖춘, 조금은 느긋하고 섬세한 20대 상품 기획자입니다…
A0511	A	23	여자	음식 서비스 종사원	서울	서울-서초구	#직장인	천봄희 씨는 법학 전공자로서의 지식과 음식점 종사자라는 현실 사이에서 방황하며, 서초구의 화려함 뒤에 숨어 불안과 무기력함을 …
A0512	A	26	남자	품질 관리 사무원	서울	서울-은평구	#고디지털 #직장인	박건우 씨는 은평구에서 다세대 주택을 소유하고 펄프 제조사 품질 관리직으로 근무하며, 성실한 경제활동과 소박한 일상의 행복을 …
A0513	A	21	남자	산업 안전원	경기	경기-포천시	#직장인	이태희 씨는 할머니를 향한 깊은 효심과 직업적 책임감을 동시에 갖춘, 포천의 정서를 품은 성실한 21세 산업 안전원입니다.
A0514	A	24	남자	전직 건축감리 기술자, 현재 구직중	서울	서울-강동구	#비경제활동	김정민 씨는 건설 현장의 실무 경험과 인문학적 소양을 모두 갖췄으나, 현재는 심리적 여유와 평범한 일상을 되찾기 위해 구직 중…
A0515	A	24	여자	음료 서비스 종사원	서울	서울-동대문구	#직장인 #창업준비	이혜미 씨는 동대문구에 거주하며 카페 근무와 디저트 숍 창업 준비를 병행하는, 외향적이지만 내면의 불안과 예민함을 간직한 20…
A0516	A	30	남자	통신장비 기사	경기	경기-여주시	#고디지털 #직장인	최우석 씨는 여주에서 통신장비 기사로 일하며 일찍이 내 집 마련을 이룬, 운동과 인테리어에 진심이지만 식탐 앞에서는 무너지는 …
A0517	A	24	여자	지게차 운전원	인천	인천-부평구	#저디지털 #직장인	이유진 씨는 화학 공단의 정교한 지게차 운전원으로 일하며, 자신의 취향이 담긴 집 꾸미기와 활동적인 스포츠로 삶의 균형을 맞추…
A0518	A	32	남자	교통 계획 및 설계가	경기	경기-화성시	#고디지털 #직장인 #테크회의론	하기하 씨는 화성시에서 활동하는 논리적이고 꼼꼼한 교통 설계가로, 정적인 역사 여행과 정교한 당구의 세계를 즐기며 계획적인 삶…
A0519	A	36	남자	식품학 연구원	전북	전북-군산시	#직장인	유성수 씨는 군산에서 고령자용 케어푸드를 연구하는 식품학 연구원이자, 가족의 화목과 자신의 외적 가꿈을 동시에 챙기는 세심한 …
A0520	A	21	남자	음식 서비스 종사원	경기	경기-수원시 팔달구	#직장인	정성주 씨는 타인의 감정을 읽는 섬세한 서비스 역량을 가졌으나 건강 관리와 꼼꼼함이 부족한, 수원 행궁동의 정서가 배어 있는 …
A0521	A	29	여자	산업 안전원	전북	전북-김제시	#직장인	김영은 씨는 김제에서 산업 안전원으로 근무하며 K-팝 댄스와 빵지순례로 스트레스를 푸는, 책임감 강하면서도 식탐 많은 29세 …
A0522	A	27	여자	초등학교 교사	충청남	충청남-천안시 서북구	#직장인	김민지 씨는 천안 불당동에서 거주하며 아이들을 사랑하는 초등교사로 일하며, 사진과 독서 그리고 자연 여행을 통해 일상의 균형을…
A0523	A	22	여자	중식 조리사	대구	대구-남구	#직장인	김미나 씨는 대구에서 짬뽕 맛을 책임지는 실력파 젊은 중식 조리사로, 현실적인 감각과 성실함을 바탕으로 자신만의 작은 식당을 …
A0524	A	31	남자	육군 부사관	서울	서울-관악구	#직장인	안용훈 씨는 관악구에 거주하며 실무 능력이 탁월한 육군 부사관으로, 안정적인 미래를 설계하면서도 소소한 도시의 취향과 휴식을 …
A0525	A	22	여자	출판 및 자료편집 사무원	서울	서울-강동구	#직장인	홍지 씨는 꼼꼼한 교육 콘텐츠 편집자로 일하며 경제적 자립을 꿈꾸는 22세 사회초년생으로, 활발한 사교성과 내면의 예민함이 공…
A0526	A	28	여자	입학 사정관	경기	경기-남양주시	#직장인	최효선 씨는 고소득 입학 사정관으로서의 철저한 직업 정신과 인문학적 감수성을 지녔으며, 뷰티 케어와 미식, 스파를 통해 예민한…
A0527	A	21	여자	상표 부착기 조작원	충청남	충청남-부여군	#저디지털 #직장인	이휘원 씨는 충남 부여의 식료품 공장에서 꼼꼼하게 상표를 붙이며, 소박한 일상과 맛있는 음식, 가족과의 시간을 통해 삶의 안정…
A0528	A	30	남자	육군 병사	경기	경기-의정부시	#고디지털 #직장인 #테크회의론	신희수 씨는 의정부에서 부모님과 거주하며 군 복무 중인 30세 건설공학 석사 출신 병사로, 꼼꼼한 성격과 전공 역량을 바탕으로…
A0529	A	39	여자	건축 제도사	부산	부산-사상구	#직장인	강주영 씨는 부산 사상구에서 근무하는 유능한 건축 제도사로, 롯데 자이언츠에 대한 열정과 소소한 미식 생활을 통해 삶의 균형을…
A0530	A	23	여자	건축 관련 관리자	경기	경기-남양주시	#직장인	김서연 씨는 거친 건설 현장과 섬세한 예술적 감성 사이에서 균형을 잡으며, 소박한 일상의 평온함과 미식의 즐거움을 소중히 여기…
A0531	A	34	남자	품질 관리 사무원	부산	부산-강서구	#직장인	최호원 씨는 부산 강서구에서 성실하게 근무하는 품질 관리 전문가이자, 내면의 불안을 정적인 취미와 가족의 평온함으로 다스리며 …
A0532	A	20	여자	플라스틱제품 조립원	충청북	충청북-청주시 서원구	#직장인	이유정 씨는 일찍 사회에 뛰어들어 성실하게 플라스틱 부품을 조립하며, 소박한 취미와 건강 관리 사이에서 균형을 찾아가는 스무 …
A0533	A	34	남자	산업 안전원	울산	울산-북구	#직장인	최세웅 씨는 울산의 화학 공단에서 실무 능력을 인정받는 안전 관리자이며, 건강 관리와 나른한 휴식 사이에서 갈등하는 30대 직…
A0534	A	27	남자	운송장비 청소원	서울	서울-동대문구	#직장인	이민석 씨는 꼼꼼한 손길로 농기계를 닦아내는 성실한 청년이자, 맛있는 음식과 소박한 휴식에서 삶의 행복을 찾는 동대문구의 주민…
A0535	A	21	남자	그 외 상점 판매원	경상북	경상북-김천시	#직장인 #창업준비	조현일 씨는 김천에서 성실하게 일하며 조부모님을 모시는 예의 바른 청년이자, 그루밍과 빵집 창업이라는 현대적인 꿈을 쫓는 21…
A0536	A	26	여자	그 외 기획 및 마케팅 사무원	경기	경기-동두천시	#고디지털 #직장인	김진솔 씨는 감각적인 마케팅 역량을 가졌지만 꼼꼼함이 부족한, 자연의 평온함과 디지털 세상의 탐험을 동시에 사랑하는 20대 직…
A0537	A	34	여자	교육 및 훈련 사무원	충청남	충청남-천안시 동남구	#직장인 #테크회의론	백보라 씨는 천안에서 교육 행정 전문가를 꿈꾸며 꼼꼼한 성격과 미식에 대한 집착으로 일상의 균형을 찾아가는 34세 직장인입니다…
A0538	A	26	여자	전직 유치원 교사, 현재 구직중	경기	경기-파주시	#비경제활동	박지운 씨는 예술적 감수성을 갖춘 전직 유치원 교사로, 파주의 여유로운 환경 속에서 건강 관리와 재취업이라는 과제를 안은 채 …
A0539	A	35	여자	그 외 상점 판매원	경기	경기-남양주시	#직장인	홍희수 씨는 남양주에서 내 집 마련의 꿈을 이룬 35세 판매원으로, 예리한 업무 능력과 즉흥적인 삶의 태도를 동시에 가진 현실…
A0540	A	20	여자	그 외 산업 안전 및 위험 관리원	충청남	충청남-예산군	#직장인 #테크회의론	정서연 씨는 충남 예산의 금속 공장에서 실무 능력을 인정받는 20세 안전 관리자로, 퇴근 후 헬스와 사진 촬영으로 긴장을 풀며…
A0541	A	29	남자	농약 및 비료 시험원	충청남	충청남-보령시	#고디지털 #직장인 #테크회의론	서지환 씨는 보령에서 정밀한 분석 업무를 수행하는 20대 후반의 직장인으로, 철저한 책임감과 정적인 휴식 사이에서 균형을 찾으…
A0542	A	24	남자	보육교사	광주	광주-서구	#직장인	임재준 씨는 공학적 재능을 보육 현장에 접목한 20대 청년으로, 가족과 친구 사이의 유대감을 중시하며 현실적인 성장을 꿈꾸는 …
A0543	A	22	여자	치과위생사	서울	서울-마포구	#직장인	김조은 씨는 마포구 망원동에 거주하며 체계적인 자기관리와 다정한 공감 능력을 갖춘 22세의 성실한 치과위생사입니다.
A0544	A	20	남자	우편집배원	경기	경기-의정부시	#직장인	양승재 씨는 의정부의 골목을 누비는 넉살 좋은 20세 우편집배원으로, 건강을 위해 땀 흘려 운동하고 주말에는 전국의 맛집을 찾…
A0545	A	31	남자	통신망 운영 기술자 및 연구원	경기	경기-수원시 영통구	#고디지털 #직장인	정수현 씨는 실력 있는 통신 기술자이자 다정한 아들이지만, 낮은 소득과 건강 적신호라는 현실적인 불안감을 안고 더 안정적인 내…
A0546	A	27	여자	관리 비서	경기	경기-수원시 영통구	#가격깐깐 #고디지털 #직장인	최소정 씨는 수원 영통의 정돈된 환경 속에서 성장해 꼼꼼한 업무 처리 능력과 강한 책임감으로 가계와 직장을 동시에 이끄는 20…
A0547	A	38	여자	임상영양사	경기	경기-부천시 원미구	#고디지털 #직장인	오희연 씨는 정보통신기술과 영양학을 결합한 전문성으로 고소득을 올리는 임상영양사이며, 예술적 감성과 예민한 내면을 정적인 휴식…
A0548	A	34	남자	위험 관리원	경기	경기-포천시	#직장인	이민수 씨는 포천의 폐기물 처리 시설에서 일하는 위험 관리자로, 가족을 향한 헌신과 혼자만의 게임 시간이 균형을 이루는 삶을 …
A0549	A	30	여자	변리사	경상남	경상남-거제시	#직장인	오지원 씨는 거제도에서 활동하는 유능하지만 덜렁거리는 성격의 변리사로, 사회적 성취와 개인의 평온함 사이에서 균형을 찾으려 노…
A0550	A	21	남자	산업 특화 소프트웨어 프로그래머	서울	서울-용산구	#고디지털 #직장인	박서원 씨는 건축의 논리와 예술의 감성을 코드로 연결하려는 21세의 젊은 프로그래머입니다.
A0551	A	37	남자	골프장 캐디	부산	부산-중구	#직장인	김선익 씨는 부산 중구에서 나고 자라 어머니를 모시며 성실하게 일하는 37세 골프장 캐디로, 내 집 마련의 꿈을 향해 달려가는…
A0552	A	23	남자	회계 사무원	서울	서울-금천구	#고디지털 #직장인	윤준호 씨는 금천구에서 회계 사무원으로 일하며 엑셀 실무 능력은 탁월하지만 건강 관리에 서툴고, 노포 맛집 탐방과 게임으로 쉼…
A0553	A	34	남자	영업 관리 사무원	광주	광주-북구	#약관정독 #직장인 #테크회의론	전민호 씨는 공학적 꼼꼼함과 외향적 사교성을 겸비한 영업 관리자로, 건강에 대한 불안을 수영과 식단 관리로 극복하며 가족과 지…
A0554	A	25	남자	교육 및 훈련 사무원	전라남	전라남-여수시	#고디지털 #직장인 #테크회의론	정연우 씨는 여수에서 가스 안전 행정 전문가로 일하며, 안정적인 소득과 가족의 온기 속에서 농구와 넷플릭스, 그리고 정적인 바…
A0555	A	29	남자	자재 관리 사무원	경상북	경상북-경주시	#저디지털 #직장인 #테크회의론	서경수 씨는 경주에서 산업용 기계 자재를 관리하며 효율적인 디지털 시스템 구축을 꿈꾸는, 조용한 자연과 전자기기를 사랑하는 2…
A0556	A	26	여자	광고 전문가	경기	경기-고양시 일산동구	#고디지털 #직장인	강원미 씨는 공학적 이성과 광고인의 감성을 모두 갖춘 채 일산에서 어머니와 함께 살며, 타인에 대한 배려와 숫자에 기반한 전문…
A0557	A	30	남자	회계 사무원	인천	인천-서구	#고디지털 #직장인	이성호 씨는 철저한 자기관리로 내 집 마련을 이룬 성실한 회계 사무원이지만, 밤마다 배달 음식의 유혹에 무너져 뱃살과 싸우는 …
A0558	A	25	남자	철도운송 관련 종사원	서울	서울-강서구	#직장인	조대성 씨는 수학적 감각으로 철도 운행을 관리하며 마곡동에서 친구와 자취하는, 건강하지만 예민한 구석이 있는 20대 사회초년생…
A0559	A	22	남자	통계 사무원	인천	인천-연수구	#고디지털 #직장인	조민제 씨는 데이터 분석 역량을 갖춘 금융권 통계 사무원이자, 송도의 야경과 성수동의 감성을 사랑하는 20대 청년입니다.
A0560	A	26	여자	전직 경리 사무원, 현재 구직중	경상북	경상북-칠곡군	#고디지털 #비경제활동	장주연 씨는 경북 칠곡에 거주하는 26세 전직 경리 사무원으로, 엑셀 능력은 뛰어나지만 덜렁거리는 면이 있으며, 게임과 빵집 …
A0561	A	29	남자	육군 병사	전라남	전라남-목포시	#직장인 #창업준비	김진명 씨는 목포의 정취를 사랑하는 예술적 감성의 육군 병사로, 군의 규율과 개인의 창의성 사이에서 균형을 잡으며 디자인 스튜…
A0562	A	24	남자	기계제품 생산 관리자	경상북	경상북-상주시	#고디지털 #직장인	백동현 씨는 상주 트레일러 공장의 디지털 전환을 꿈꾸는 정보통신기술 전공 생산 관리자로, 게임과 카페 투어를 통해 예술적 감성…
A0563	A	22	여자	자동 재봉설비 조작원	경기	경기-김포시	#직장인 #테크회의론	이효은 씨는 김포의 제조 현장에서 근무하며 보건복지 전공과 직무 사이의 괴리를 느끼지만, 소소한 쇼핑과 블로그 기록, 그리고 …
A0564	A	32	남자	형틀 목공	경기	경기-광명시	#직장인	이수일 씨는 거친 건설 현장의 정밀함을 책임지는 숙련된 형틀 목공이자, 정적인 취미와 고독한 일상을 통해 내면의 완성을 추구하…
A0565	A	32	여자	화학 연구원	광주	광주-북구	#고디지털 #직장인	진현경 씨는 광주에서 고소득 화학 연구원으로 근무하며 식물 가꾸기와 자연 여행으로 힐링하는, 내유외강 스타일의 30대 전문직 …
A0566	A	20	여자	단말기 및 통신 서비스 판매원	대구	대구-동구	#약관정독 #직장인	김사라 씨는 대구 동구에서 신뢰 기반의 영업을 펼치는 20세 휴대폰 판매원으로, 부모님과 함께 살며 반려견과 온천욕, 그리고 …
A0567	A	27	남자	생산관리 사무원	경기	경기-화성시	#고디지털 #직장인	문영우 씨는 세련된 동탄의 감성과 투박한 향남 공단의 현실을 동시에 살아가는, 데이터 기반의 스마트한 야심을 가진 20대 생산…
A0568	A	38	남자	무역 사무원	경기	경기-양주시	#직장인	김진수 씨는 꼼꼼한 업무 능력과 원칙적인 성격을 지녔지만, 건강 관리와 경제적 안정을 위해 고군분투하는 30대 후반의 무역 사…
A0569	A	32	남자	경·소형 화물차 운전원	경기	경기-시흥시	#직장인	이진영 씨는 시흥 공단 지역에서 성실하게 트럭을 운전하며 자신의 운송 사업체를 꿈꾸는, 가족애가 깊고 소박한 행복을 즐기는 3…
A0570	A	30	여자	전문 간호사	대전	대전-유성구	#고디지털 #직장인	신희진 씨는 전문 간호사로서의 성취감과 개인의 정적인 휴식 사이에서 자신만의 균형을 찾아가는 대전 유성구의 30대 전문직 여성…
A0571	A	35	남자	그 외 직조기 및 편직기 조작원	경기	경기-평택시	#직장인	백의형 씨는 성실한 기술력으로 자가를 마련한 평택의 숙련공이지만, 내면의 불안을 배달 음식과 운동이라는 상반된 습관으로 달래는…
A0572	A	32	여자	그 외 기획 및 마케팅 사무원	인천	인천-연수구	#직장인 #테크회의론	노예진 씨는 송도에서 마케팅 전문가로 성장하며 완벽함을 추구하지만, 내면의 예민함과 외면의 사교성 사이에서 균형을 찾아가는 3…
A0573	A	23	남자	그 외 금속·재료 공학 기술자 및 연구원	경상북	경상북-구미시	#고디지털 #직장인	이민석 씨는 구미 공단에서 근무하는 금속 공학 기술자로, 언론학 전공의 인문학적 소양과 실무적 기술력을 동시에 갖춘 채 자신만…
A0574	A	34	남자	인사 및 노무 사무원	경기	경기-하남시	#고디지털 #약관정독 #직장인	홍은택 씨는 공학적 이성과 스포츠 산업의 유연함을 동시에 갖췄으나, 고혈압과 비만이라는 건강 과제와 내면의 불안을 안고 살아가…
A0575	A	34	여자	보육교사	대구	대구-달서구	#직장인	김세희 씨는 대구에서 아이들의 상상력을 키워주는 보육교사로 일하며, 예술적 감성과 일상의 안정을 동시에 추구하는 34세 여성입…
A0576	A	25	여자	일반 간호사	전라남	전라남-완도군	#직장인 #테크회의론	최도현 씨는 완도에서 근무하는 꼼꼼한 간호사이자, 예술적 감성과 독립적인 생활 양식을 추구하는 20대 여성입니다.
A0577	A	27	남자	머시닝센터 조작원	경기	경기-시흥시	#고디지털 #직장인	이민수 씨는 마이크론 단위의 정밀함을 다루는 숙련된 기술자이자, 렌즈 너머로 세상의 온기를 기록하고 싶어 하는 낭만적인 청년입…
A0578	A	35	남자	금속코팅·광택 및 래미네이팅기 조작원	인천	인천-서구	#직장인	선경준 씨는 인천 서구의 금속 가공 현장에서 묵묵히 숙련도를 쌓아가는 성실한 기술자이자, 혼자만의 고요한 시간과 맛있는 음식으…
A0579	A	32	여자	약사	서울	서울-광진구	#직장인	이예은 씨는 서울에 자가를 마련한 실속 있는 30대 약사로, 효율적인 업무 처리와 소박한 식도락 생활을 통해 일과 삶의 균형을…
A0580	A	28	남자	그 외 법률 전문가	부산	부산-동래구	#직장인	이우현 씨는 공학적 지식을 법무 실무에 접목해 일하는 28세 청년으로, 부산 동래구에서 어머니와 함께 살며 소박한 휴식과 전문…
A0581	A	21	여자	관리 비서	서울	서울-광진구	#직장인	유휘영 씨는 서울 광진구에서 실리를 추구하며 능력 있게 일하는 21세의 전문 비서입니다.
A0582	A	24	남자	판금원	서울	서울-도봉구	#직장인	김진 씨는 도봉구에서 정밀 판금 기술을 익히며 내 집 마련을 꿈꾸는, 성실함과 고독함을 동시에 가진 20대 청년입니다.
A0583	A	21	여자	전직 머시닝센터 조작원, 현재 구직중	대구	대구-달서구	#비경제활동 #테크회의론	장혜진 씨는 정밀 가공 기술을 가진 21세 청년으로, 당뇨 관리와 구직 활동이라는 현실적인 과제를 안고 있으면서도 일상의 소소…
A0584	A	32	여자	그 외 인사 및 노사 관련 전문가	서울	서울-성북구	#약관정독 #직장인	이현주 씨는 성북동의 지적인 정서와 인사 전문가의 꼼꼼함을 갖췄으며, 가족을 향한 헌신과 흡연이라는 은밀한 스트레스 해소법을 …
A0585	A	34	여자	일반 간호사	서울	서울-강서구	#직장인 #테크회의론	김혜원 씨는 꼼꼼한 성격의 간호사로서 마곡에서 홀로 거주하며, 주말이면 가평과 양평의 맛집을 찾아다니는 소소한 미식 여행으로 …
A0586	A	26	남자	전직 바텐더, 현재 구직중	경기	경기-수원시 권선구	#비경제활동 #테크회의론	이우석 씨는 언론학의 분석적 시각과 바텐더의 유연한 소통 능력을 갖춘 26세 청년으로, 현재 구직의 불안함 속에서도 미식과 만…
A0587	A	33	남자	교통 계획 및 설계가	경기	경기-안양시 동안구	#고디지털 #직장인	박성남 씨는 안양 평촌에 거주하며 도로의 흐름을 설계하는 유능한 교통 계획가이지만, 정작 자신의 집안 정리와 당뇨 관리에는 서…
A0588	A	29	여자	국가행정 사무원	경기	경기-의정부시	#약관정독 #직장인 #테크회의론	서진영 씨는 보수적인 공직 생활과 자유분방한 사생활 사이의 간극을 고강도 웨이트 트레이닝과 자연 속의 휴식으로 메우며 살아가는…
A0589	A	36	여자	전기 감리 기술자 및 연구원	경기	경기-평택시	#직장인	백수정 씨는 평택의 건설 현장을 누비는 꼼꼼한 전기 기술자이자, 가족과 빵과 등산을 사랑하는 세심한 성격의 30대 여성입니다.
A0590	A	21	여자	작업치료사	경기	경기-용인시 처인구	#직장인	양에스더 씨는 처인구의 여유로운 분위기를 닮은 21세 작업치료사로, 정형화된 틀보다는 예술적 영감과 직관을 믿으며 환자와의 정…
A0591	A	37	여자	일반 간호사	경기	경기-안산시 상록구	#고디지털 #직장인	이지선 씨는 헌신적인 간호사의 삶과 예술적 감성을 갈망하는 개인의 자아 사이에서 균형을 잡으려 애쓰는 안산의 30대 여성입니다…
A0592	A	21	남자	전직 인사 및 노무 사무원, 현재 구직중	경기	경기-김포시	#고디지털 #비경제활동 #약관정독	채승훈 씨는 김포에 거주하며 안정적인 인사 행정직으로의 재취업을 꿈꾸는, 꼼꼼하지만 다소 정적인 21세 청년입니다.
A0593	A	22	남자	전직 경영 기획 사무원, 현재 구직중	서울	서울-송파구	#고디지털 #비경제활동	박영세 씨는 송파구에 거주하며 ICT 전공 지식과 소매업 실무 경험을 무기로 시스템 운영직 취업을 준비하는 22세 청년입니다.
A0594	A	29	여자	전직 언어재활사, 현재 구직중	경기	경기-수원시 장안구	#비경제활동 #테크회의론	서은재 씨는 세밀한 관찰력을 가진 전직 언어재활사로, 현재는 부모님 댁에서 정서적 안정과 새로운 시작 사이의 균형을 찾고 있는…
A0595	A	34	남자	무역 사무원	서울	서울-광진구	#직장인	정상민 씨는 무역 사무직의 꼼꼼함과 가족을 향한 책임감을 동시에 갖춘, 성실하고 현실적인 30대 가장입니다.
A0596	A	34	여자	그 외 전자공학 기술자 및 연구원	경기	경기-시흥시	#직장인	이민지 씨는 예술적 감수성을 지닌 고소득 전자공학 연구원으로, 배곧신도시의 안정된 가정환경 속에서 역사 여행과 게임을 즐기며 …
A0597	A	25	여자	데이터 분석가	서울	서울-영등포구	#고디지털 #직장인 #테크회의론	박다현 씨는 영등포에 거주하며 교육 데이터 분석가로 일하는 25세 여성으로, 이성적인 분석 능력과 따뜻한 가족애를 동시에 지닌…
A0598	A	24	여자	음식 서비스 종사원	대구	대구-남구	#직장인	이소희 씨는 인문학적 감수성과 서비스직의 현실 사이에서 균형을 잡으며, 평범하고 안정적인 미래를 꿈꾸는 20대 청년입니다.
A0599	A	29	남자	상담 전문가	전라남	전라남-곡성군	#직장인	양수성 씨는 꼼꼼한 업무 처리 능력을 갖춘 곡성의 상담 전문가로, 정적인 취향과 고도비만이라는 건강 고민을 동시에 가진 20대…
A0600	A	35	여자	상담 전문가	서울	서울-양천구	#가격깐깐 #직장인	최수지 씨는 법학적 전문성과 상담 능력을 겸비한 체계적인 전문가이자, 철저한 자기관리와 가계 운영을 통해 삶의 질서를 세워가는…
B0001	B	49	여자	무직	충청남	충청남-천안시 동남구	#비경제활동 #육아	김정하 씨는 천안 동남구에서 가족의 건강과 화목을 챙기며 자연 속의 휴식과 정갈한 외식을 즐기는 실속 있는 49세 주부입니다.
B0002	B	32	남자	중형 화물차 운전원	경기	경기-남양주시	#육아 #직장인	박동식 씨는 성실한 노동의 가치를 믿으며 가족에 대한 책임감과 현실적인 감각으로 삶을 꾸려가는 남양주의 중형 화물차 운전원입니…
B0003	B	49	남자	정보 보안 전문가	서울	서울-양천구	#고디지털 #보안민감 #육아 #직장인	송순근 씨는 서울 양천구에 거주하며 출판 보안 분야의 실무 능력을 갖춘 40대 가장으로, 안정적인 고소득과 가정의 평온함을 유…
B0004	B	32	여자	무직	인천	인천-서구	#가격깐깐 #비경제활동 #육아 #창업준비	박유하 씨는 철저한 자기관리와 인문학적 감성을 일상에 녹여내며, 미래의 디자인 스튜디오 창업을 꿈꾸는 계획적인 전업주부입니다.
B0005	B	45	남자	119 구조대원	제주	제주-제주시	#육아 #직장인	박용호 씨는 제주시에서 가족을 부양하는 든든한 119 구조대원이자, 주짓수와 빵 투어를 즐기며 삶의 균형을 찾는 40대 가장입…
B0006	B	42	남자	사무 보조원	경기	경기-안양시 만안구	#육아 #직장인	김상제 씨는 안양에서 가죽 공장 사무원으로 일하며, 가족에 대한 책임감과 특유의 사교성으로 주변 사람들을 챙기지만 경제적 불안…
B0007	B	35	여자	무직	경상북	경상북-포항시 남구	#가격깐깐 #비경제활동 #육아	신은경 씨는 포항에서 가정을 돌보며 꼼꼼한 살림 솜씨와 내향적인 성격을 가진, 규칙적인 사회 복귀를 꿈꾸는 30대 주부입니다.
B0008	B	46	남자	교육 및 훈련 사무원	강원	강원-정선군	#육아 #직장인	오우주 씨는 정선 지역 농민들의 가려운 곳을 긁어주는 능숙한 행정가이자, 쇼핑과 먹거리를 사랑하는 소탈하고 정 많은 40대 가…
B0009	B	37	여자	승용차 및 승합차 운전원	경기	경기-고양시 일산서구	#고디지털 #육아 #직장인	김민경 씨는 경기 서북권 도로망을 꿰뚫는 베테랑 운전원이자, 식도락과 자기관리 사이에서 삶의 활력을 찾는 일산의 30대 워킹맘…
B0010	B	36	남자	경리 사무원	대전	대전-서구	#고디지털 #육아 #직장인	윤종원 씨는 대전의 기계 공장에서 꼼꼼하게 살림을 책임지는 경리 사무원이자, 가족과 함께하는 맛집 탐방과 김동률의 음악으로 마…
B0011	B	31	남자	건물 경비원	부산	부산-사하구	#육아 #저디지털 #직장인	김강 씨는 사하구에서 경비원으로 근무하며 가족의 안식처를 꿈꾸는, 섬세하고 책임감 강한 31세 가장입니다.
