id	seg	age	sex	occupation	province	district	tags	summary
D0117	D	52	남자	판금원	경기	경기-양주시	#육아 #직장인	장현우 씨는 양주에서 성실하게 판금 일을 하며 가족의 안녕과 소박한 일상의 평화를 최우선으로 여기는 50대 가장입니다.
D0118	D	40	여자	상품 기획자	서울	서울-노원구	#저디지털 #직장인	소효은 씨는 철저한 계획성과 실무 능력을 갖춘 교육 상품 기획자이자, 자연 속의 휴식과 정서적 안정을 추구하는 40대 여성입니…
D0119	D	57	남자	육군 장교	경기	경기-시흥시	#직장인 #테크회의론	이성창 씨는 절제된 군인 정신과 따뜻한 복지 마인드를 동시에 갖춘, 건강 관리에 진심인 50대 가장입니다.
D0120	D	52	여자	공공행정 사무원	충청북	충청북-청주시 흥덕구	#육아 #직장인 #테크회의론	주미영 씨는 청주에서 공직 생활을 하며 자녀를 홀로 키우는 베테랑 행정 사무원으로, 당뇨와 과체중이라는 건강 고민 속에서도 노…
D0121	D	59	여자	경리 사무원	부산	부산-수영구	#고디지털 #직장인	최미용 씨는 예술적 감수성과 경리 사무원의 꼼꼼함을 동시에 갖춘 부산 수영구의 중년 여성으로, 정돈된 일상과 소소한 공예 활동…
D0122	D	52	남자	보도블록 설치원	제주	제주-서귀포시	#육아 #저디지털 #직장인	김성수 씨는 제주 서귀포에서 성실하게 보도블록을 깔며 살아온 숙련공으로, 건강 고민과 외로움을 취미 생활과 가족에 대한 애정으…
D0123	D	51	여자	사무 보조원	경상북	경상북-경주시	#직장인	이순남 씨는 경주 황남동에서 숙박업 사무를 보며 성실하게 살아가는, 빵과 사우나를 좋아하는 정 많은 50대 여성입니다.
D0124	D	54	남자	상담 전문가	경기	경기-용인시 수지구	#육아 #직장인	박상연 씨는 용인 수지에서 가족과 함께하며 타인의 마음을 보듬는 인내심 깊은 상담 전문가이자, 소박한 일상의 미학을 즐기는 중…
D0125	D	58	남자	중고차 영업원	경상남	경상남-창원시 의창구	#가격깐깐 #직장인	박성호 씨는 정직한 영업 철학으로 신뢰받는 창원의 중고차 딜러이자, 가족을 위해 헌신하며 건강 관리에 고군분투하는 50대 가장…
D0126	D	51	여자	일반 비서	경상북	경상북-상주시	#육아 #저디지털 #직장인	성은성 씨는 상주의 사회복지시설 비서로서 전문 사회복지사를 꿈꾸며, 가족과 함께 자연을 벗 삼아 소박하고 평온한 삶을 가꾸는 …
D0127	D	58	여자	비계공	서울	서울-양천구	#직장인	최태영 씨는 서울 양천구의 건설 현장을 누비는 억척스러운 비계공이자, 이국적인 음식과 요가로 삶의 균형을 잡으려는 섬세하고 예…
D0128	D	58	남자	철도운송 관련 종사원	대전	대전-서구	#약관정독 #직장인	도상우 씨는 대전에서 철도 운송업에 종사하며 꼼꼼한 업무 능력과 부드러운 소통 능력을 갖췄지만, 내면에는 은퇴 후의 불안함과 …
D0129	D	57	남자	자재 관리 사무원	인천	인천-계양구	#직장인	정동현 씨는 인천 계양구에서 자재 관리 베테랑으로 일하며, 사별의 아픔을 손주들에 대한 사랑으로 채워가는 성실하고 인간미 넘치…
D0130	D	55	여자	일반 비서	경상남	경상남-양산시	#직장인	김임순 씨는 꼼꼼한 업무 능력과 예술적 감수성을 동시에 지닌 양산의 사회복지관 비서로, 정년 후 도자기 공방이라는 꿈을 꾸는 …
D0131	D	55	여자	건물 경비원	대구	대구-서구	#직장인	박병순 씨는 대구 서구의 오래된 골목에서 규칙적인 일상과 소박한 저축을 통해 마음의 평온을 찾아가는 중년 여성입니다.
D0132	D	58	남자	조사 전문가	경상북	경상북-경주시	#직장인	강재기 씨는 공학적 체계성과 조사 전문가의 노련함을 갖췄으나, 건강 문제와 가정의 아픔을 안고 경주에서 조용한 노후를 준비하는…
D0133	D	51	남자	그 외 전기·전자기기 설치 및 수리원	인천	인천-연수구	#육아 #직장인	이승호 씨는 인천 연수구의 자가 아파트에서 가족과 함께 살며 제약 공장의 전기 설비를 책임지는 성실한 기술자이자, 등산과 사우…
D0134	D	52	여자	보험 설계사	부산	부산-부산진구	#약관정독 #직장인	이채한 씨는 부산 서면의 정서와 실속을 겸비한 52세 보험 설계사로, 건강 관리와 안정적인 노후를 위해 매일 치열하고 성실하게…
D0135	D	58	여자	그 외 화물차 및 특수차 운전원	충청남	충청남-부여군	#직장인 #테크회의론	박현숙 씨는 부여에서 5톤 트럭을 모는 베테랑 운전원으로, 건강상의 주의점과 흡연 습관이 있음에도 실용적인 삶의 태도로 집 리…
D0136	D	56	여자	하역 및 적재 관련 단순 종사원	인천	인천-서구	#저디지털 #직장인	우경숙 씨는 인천 서구 공단에서 성실하게 일하며 내 집 마련의 꿈을 완성해가는, 겉은 거칠지만 속은 따뜻하고 책임감 강한 50…
D0137	D	40	여자	상품 기획자	경상남	경상남-창원시 마산합포구	#직장인 #테크회의론	이송희 씨는 창원에서 교육 상품 기획자로 일하며 예술적 소양과 경제적 안정을 갖춘, 정갈한 일상 속에서 소소한 일탈을 즐기는 …
D0138	D	43	여자	전화 상담원	광주	광주-서구	#직장인 #테크회의론	강성아 씨는 광주 상무지구에서 근무하는 차분한 상담원으로, 인문학적 소양과 절제된 생활 습관을 통해 일상의 평온함을 가꾸어가는…
D0139	D	58	남자	품질 관리 사무원	경상북	경상북-포항시 북구	#고디지털 #직장인	이영수 씨는 포항의 섬유 공장에서 평생을 바친 성실한 품질 관리 전문가이자 무뚝뚝하지만 가족을 아끼는 보수적이고 체계적인 50…
D0140	D	58	여자	그 외 서비스 관련 단순 종사원	경상북	경상북-구미시	#직장인	공경영 씨는 구미의 부동산 현장에서 잔뼈가 굵은 실무자로, 내 집 마련의 꿈을 품고 임영웅의 노래와 한우 맛집 탐방으로 삶의 …
D0141	D	53	남자	철도운송 관련 종사원	울산	울산-남구	#육아 #직장인	김영섭 씨는 울산에서 철도 운송 업무에 종사하며 홀로 자녀를 키우는 50대 가장으로, 조용한 정원 가꾸기와 조깅을 통해 삶의 …
D0142	D	57	남자	교육 및 훈련 사무원	서울	서울-은평구	#고디지털 #직장인	신희환 씨는 성실한 출판업 종사자이자 가족을 위해 헌신하는 가장으로, 아날로그적 감성과 디지털의 효율성 사이에서 균형을 잡으며…
D0143	D	51	남자	표백기 조작원	인천	인천-계양구	#육아 #직장인	이원돈 씨는 성실한 기술자의 자부심과 가족에 대한 책임감으로 무장한 채, 건강 관리와 소소한 도심 여행에서 삶의 낙을 찾는 5…
D0144	D	52	남자	품질 관리 사무원	인천	인천-남동구	#고디지털 #직장인	전석태 씨는 원칙과 데이터를 중시하는 품질 관리 전문가이자, 가족과 야구에 진심인 인천의 꼼꼼한 50대 가장입니다.
D0145	D	57	남자	산업 안전원	경상남	경상남-창원시 마산합포구	#약관정독 #직장인	김영호 씨는 마산의 산업 현장을 지키는 유연한 소통 능력을 갖춘 안전 전문가이자, 7080 음악과 일식, 동남아 여행을 즐기며…
D0146	D	51	여자	관리 비서	충청남	충청남-천안시 서북구	#직장인	박경미 씨는 인문학적 감성과 세밀한 업무 능력을 겸비한 50대 비서로, 건강 관리와 정적인 휴식을 통해 삶의 균형을 찾는 천안…
D0147	D	43	남자	철도운송 관련 종사원	경기	경기-광명시	#저디지털 #직장인	이용규 씨는 철도 유지보수 전문가로서의 숙련된 직관과 종이책과 그림을 사랑하는 예술적 감수성을 동시에 지닌, 조금은 게으르고 …
D0148	D	53	남자	하역 및 적재 관련 단순 종사원	강원	강원-춘천시	#육아 #직장인	최형석 씨는 춘천의 물류 현장에서 숙련된 적재 기술자로 일하며, 퇴직 후 목공방이라는 소박한 예술적 꿈을 꾸는 50대 가장입니…
D0149	D	57	남자	시설 경비원	전북	전북-전주시 완산구	#직장인	유병국 씨는 전주에서 시설 경비원으로 근무하며 성실함과 실용성을 중시하지만, 건강 관리와 오래된 생활 습관 사이에서 갈등하는 …
D0150	D	40	여자	쓰레기 수거원	인천	인천-서구	#직장인	김현경 씨는 인천 서구에서 쓰레기 수거원으로 일하며 강인한 생활력으로 시부모님을 모시고 사는, 실속 있고 소탈한 40대 여성입…
D0151	D	54	여자	대여 제품 방문 점검원	충청남	충청남-금산군	#육아 #직장인	유현숙 씨는 금산에서 방문 점검원으로 성실히 일하며, 가족에 대한 책임감과 개인적인 즐거움 사이에서 실용적인 균형을 찾아가는 …
D0152	D	53	남자	금속 주입원	충청남	충청남-당진시	#육아 #직장인	김종영 씨는 당진의 금속 가공 현장을 지키는 숙련된 기술자이자, 소박한 일상과 가족의 평온함을 소중히 여기는 느긋한 성격의 5…
D0153	D	50	남자	미디어 콘텐츠 창작자	대전	대전-서구	#육아 #저디지털 #직장인 #테크회의론	홍우종 씨는 대전에서 활동하는 베테랑 미디어 창작자로, 성실한 삶의 궤적 위에서 가족에 대한 사랑과 지역 기록의 가치를 실천하…
D0154	D	52	여자	전자공학 시험원	충청북	충청북-충주시	#고디지털 #육아 #직장인 #테크회의론	이미숙 씨는 충주에서 전자공학 시험원으로 일하며 노모와 딸을 부양하는, 현실적이고 단단한 내면을 가진 50대 가장입니다.
D0155	D	50	남자	냉난방·공조공학 기술자 및 연구원	인천	인천-부평구	#육아 #저디지털 #직장인 #테크회의론	이동묵 씨는 부평의 정서를 품은 베테랑 냉난방 기술자로, 교육학적 소양을 갖춘 현장의 멘토이자 가족과 동료를 아끼는 푸근한 성…
D0156	D	53	여자	그 외 금속가공 기계 조작원	경상남	경상남-창원시 의창구	#육아 #저디지털 #직장인	최연하 씨는 창원 산단의 숙련된 금속 가공 기술자로 살아가며, 가족을 향한 책임감과 라디오의 정서적 위안 사이에서 균형을 잡는…
D0157	D	56	여자	노인 및 장애인 돌봄 서비스 종사원	서울	서울-노원구	#직장인	이정인 씨는 노원구 자가 아파트에 거주하며 어르신들을 정성껏 돌보는 사회복지 종사자로, 성실함과 깊은 배려심을 갖췄으나 내면의…
D0158	D	57	여자	전화 상담원	충청북	충청북-청주시 상당구	#약관정독 #저디지털 #직장인	유선정 씨는 청주에서 금융 상담원으로 일하며 가족을 지탱하는 헌신적인 어머니이자, 고요한 독서와 미식 여행에서 삶의 위안을 찾…
D0159	D	53	여자	음식 서비스 종사원	서울	서울-송파구	#육아 #직장인	안경미 씨는 성실함과 꼼꼼함으로 공공기관 식당을 책임지며, 가족을 향한 헌신과 소박한 개인적 취향 사이에서 균형을 찾아가는 송…
D0160	D	44	여자	가스 용접원	충청남	충청남-아산시	#직장인 #테크회의론	최진이 씨는 아산 공단의 베테랑 용접공으로, 일터에서의 유능함과 대비되는 고독한 개인적 삶을 지역 사회의 온기와 소소한 취미로…
D0161	D	49	남자	사무 보조원	충청남	충청남-홍성군	#고디지털 #직장인 #테크회의론	김성진 씨는 충남 홍성에서 성실하게 사무 보조원으로 근무하며, 가족에 대한 깊은 책임감과 소박한 일상의 안정을 추구하는 신중한…
D0162	D	57	여자	일반 비서	경기	경기-고양시 덕양구	#직장인	김은하 씨는 덕양구에서 비서로 일하며 자녀를 홀로 키우는, 단정함 속에 삶의 애환과 강인함을 동시에 지닌 50대 여성입니다.
D0163	D	46	남자	지게차 운전원	충청북	충청북-청주시 흥덕구	#직장인	임경수 씨는 청주 공단에서 잔뼈가 굵은 숙련된 지게차 운전원으로, 가족과 동네 지인들에 대한 신뢰를 바탕으로 성실하게 살아가는…
D0164	D	50	여자	사무 보조원	경기	경기-김포시	#고디지털 #육아 #직장인	정지현 씨는 꼼꼼한 사무 처리 능력과 서양미술에 대한 깊은 조예를 동시에 지닌 채, 김포에서 소박한 일상의 행복과 내면의 평온…
D0165	D	52	남자	가스 배관공	부산	부산-기장군	#직장인	정성훈 씨는 기장에서 가스 배관공으로 일하며 투박한 부산 사나이의 의리와 현장의 전문성을 동시에 가진 50대 독신 남성입니다.
D0166	D	59	남자	가스 용접원	경상남	경상남-거제시	#직장인	김정규 씨는 거제 조선소의 숙련된 가스 용접공으로, 외로운 독신 생활 속에서도 바둑과 자연 산책으로 소소한 행복을 찾는 50대…
D0167	D	46	남자	건설 단순 종사원	경상남	경상남-창원시 진해구	#직장인	김상우 씨는 진해의 건설 현장에서 땀 흘려 일하며 관리자의 꿈을 키우는, 투박한 겉모습 속에 가족에 대한 애정과 배움에 대한 …
D0168	D	59	여자	음료 서비스 종사원	서울	서울-도봉구	#직장인	서이자 씨는 도봉산 자락에서 성실하게 일하며 예술적 갈증을 소품과 갤러리로 채우는, 현실과 낭만 사이를 균형 있게 살아가는 5…
D0169	D	54	남자	프레스기 및 절단기 조작원	울산	울산-북구	#육아 #직장인	라성득 씨는 울산 공단의 숙련된 기술과 베란다 텃밭의 소박한 정서를 동시에 품은, 다정하고 유순한 성품의 50대 가장입니다.
D0170	D	56	여자	경리 사무원	경기	경기-이천시	#직장인	신은숙 씨는 이천에서 자가 주택을 가꾸며 소매점 경리로 일하는 56세 여성으로, 안정적인 일상과 이웃 간의 정, 그리고 소박한…
D0171	D	53	남자	그 외 법률 관련 사무원	경상남	경상남-함양군	#육아 #직장인	안택근 씨는 함양에서 건설 법률 실무자로 일하며 어머니를 모시고 사는, 꼼꼼한 일 처리와 안정적인 삶을 추구하는 50대 남성입…
D0172	D	56	남자	인사 및 노무 사무원	대전	대전-서구	#약관정독 #직장인 #테크회의론	구정헌 씨는 대전 둔산동에 거주하며 꼼꼼한 업무 처리 능력과 사교성을 겸비한 56세의 인사 노무 전문가이자, 집 꾸미기와 일식…
D0173	D	49	남자	냉난방·공조공학 기술자 및 연구원	서울	서울-강동구	#고디지털 #직장인	최대현 씨는 강동구에서 공조 설비 기술자로 일하며 인문학적 소양과 외향적인 성격을 가졌으나, 배우자와의 별거로 인한 외로움과 …
D0174	D	56	여자	공동주택 관리자	서울	서울-강서구	#직장인	남경미 씨는 강서구의 넉살 좋은 아파트 관리자로, 가족에 대한 헌신과 내 집 마련의 꿈을 품고 살아가는 현실적이고 정 많은 5…
D0175	D	42	여자	그 외 법률 전문가	서울	서울-용산구	#약관정독 #직장인	박보라 씨는 용산의 여유와 금융권의 치열함 사이에서 인문학적 감성으로 균형을 잡으며 가족을 보듬는 40대 법률 전문가입니다.
D0176	D	59	여자	그 외 상점 판매원	서울	서울-관악구	#가격깐깐 #직장인	이희자 씨는 수학 전공의 치밀함과 시장 상인의 넉넉함을 동시에 지닌 50대 여성으로, 관악구 언덕집에서 가족과 함께하며 소소한…
D0177	D	57	남자	우편집배원	경기	경기-양평군	#저디지털 #직장인	최석준 씨는 양평의 길을 꿰뚫는 성실한 우편집배원이자, 당뇨와 고독이라는 삶의 무게를 규칙적인 루틴과 가족에 대한 그리움으로 …
D0178	D	57	남자	관리 비서	전북	전북-전주시 덕진구	#약관정독 #직장인 #테크회의론	이갑철 씨는 전주 덕진구에서 시설 관리 비서로 근무하며, 공학적 실용성과 지역 사회의 끈끈한 유대감을 동시에 갖춘 채 건강 관…
D0179	D	52	남자	단말기 및 통신 서비스 판매원	서울	서울-강서구	#고디지털 #육아 #직장인	김동영 씨는 강서구에서 통신 매장을 운영하며 가족의 안정을 최우선으로 생각하는, 조금은 배가 나온 친근한 우리 시대의 아버지입…
D0180	D	57	남자	금속절곡기 조작원	경기	경기-광명시	#직장인	노환수 씨는 금속 절곡 분야의 독보적인 기술력을 가진 숙련공이자, 전략 게임과 등산을 즐기며 가족과의 시간을 소중히 여기는 성…
D0181	D	51	여자	철도운송 관련 종사원	경기	경기-시흥시	#가격깐깐 #육아 #직장인	엄희정 씨는 시흥시에서 철도운송업에 종사하며 성실함과 책임감으로 삶을 일궈온, 절약 정신이 투철하고 가족과 소소한 일상을 소중…
D0182	D	50	남자	정보 시스템 운영자	대구	대구-군위군	#고디지털 #직장인 #테크회의론	강동현 씨는 군위군의 고요한 자연과 교육 전산망의 치밀함 사이에서 균형을 잡으며, 무결점의 직업 윤리와 안온한 가정을 가꾸어가…
D0183	D	51	여자	주방 보조원	경기	경기-김포시	#가격깐깐 #육아 #직장인	김은향 씨는 김포에서 학교 주방 보조원으로 성실히 일하며, 활발한 사회활동과 소박한 휴식을 통해 삶의 에너지를 얻는 50대 여…
D0184	D	54	여자	출판 및 자료편집 사무원	울산	울산-중구	#고디지털 #육아 #직장인	양은영 씨는 울산에서 교육 출판 전문가로 일하며 대가족을 부양하는 강인한 생활력과 최신 트렌드를 놓치지 않는 유연함을 동시에 …
D0185	D	55	남자	시내버스 운전원	전북	전북-군산시	#직장인	박진원 씨는 군산의 길을 꿰뚫는 베테랑 버스 운전사로, 성실한 삶 끝에 아내와 함께할 작은 집을 꿈꾸는 소박한 중년 남성입니다…
D0186	D	47	여자	주방 보조원	서울	서울-마포구	#직장인	임효영 씨는 마포의 변화를 온몸으로 겪으며 살아온 강인한 생활력을 바탕으로, 학교 주방의 능숙한 조력자에서 전문 조리실장을 꿈…
D0187	D	56	여자	건설 단순 종사원	서울	서울-광진구	#직장인	조옥희 씨는 거친 건설 현장의 생활력과 섬세한 예술적 감성을 동시에 지닌 채, 자녀의 자립과 도자기 공방의 꿈을 향해 묵묵히 …
D0188	D	53	남자	조사 전문가	경상남	경상남-하동군	#고디지털 #육아 #직장인	이형섭 씨는 경남 하동에서 도매 시장을 분석하는 조사 전문가로 일하며, 낮에는 현장을 누비고 밤에는 웹툰과 만화에 빠져 사는 …
D0189	D	54	남자	대형 화물차 운전원	울산	울산-중구	#육아 #직장인	이보성 씨는 울산 공단에서 성실하게 트럭을 운전하며 가족의 안정을 최우선으로 생각하는, 책임감 강하고 보수적인 50대 가장입니…
D0190	D	57	여자	컴퓨터 설치 및 수리원	인천	인천-부평구	#고디지털 #직장인	김은경 씨는 부평구의 정서와 실용적인 기술력을 겸비한 보건업계 컴퓨터 수리원으로, 가족과 이웃에 대한 깊은 애정을 가진 따뜻한…
D0191	D	46	여자	시내버스 운전원	경상남	경상남-창녕군	#직장인	한지영 씨는 창녕에서 성실하게 버스를 운행하며, 낚시와 반려견 산책으로 외로움을 달래는 책임감 강하고 세심한 중년 여성입니다.
D0192	D	57	여자	그 외 법률 관련 사무원	경기	경기-용인시 기흥구	#직장인	전민자 씨는 꼼꼼한 법률 사무직원으로 일하며 가족과의 소소한 식도락과 내실 있는 노후 준비를 통해 삶의 만족을 찾는 실용적인 …
D0193	D	45	남자	전직 강구조물 건립원, 현재 구직중	인천	인천-남동구	#비경제활동 #저디지털	유기만 씨는 인천 남동구의 철골 구조물 전문가로서의 자부심과 이혼 후의 쓸쓸함을 동시에 품은 채, 안전 관리자라는 새로운 시작…
D0194	D	50	여자	텔레마케터	인천	인천-미추홀구	#육아 #직장인	조경미 씨는 미추홀구에서 자가 주택을 일군 성실한 보험 텔레마케터로, 고혈압 관리와 가족의 안정을 위해 매일 문학산을 달리는 …
D0195	D	59	남자	자재 관리 사무원	서울	서울-송파구	#직장인 #테크회의론	김은수 씨는 송파구에서 성실하게 직장 생활을 하며 가족과의 안온한 일상과 건강한 노후를 준비하는 신중하고 꼼꼼한 성격의 중년 …
D0196	D	51	남자	지게차 정비원	전북	전북-익산시	#직장인	한상구 씨는 익산 공단에서 정밀한 정비 기술로 신뢰를 쌓아온 50대 가장이며, 배드민턴과 소주 한 잔의 여유를 즐기는 성실한 …
D0197	D	54	남자	자재 관리 사무원	서울	서울-강서구	#육아 #직장인	류일남 씨는 사회과학적 소양과 현장 실무 능력을 겸비한 채 가족의 안녕과 정년퇴직이라는 소박한 목표를 향해 걷는 50대 가장입…
D0198	D	47	남자	출판 및 자료편집 사무원	경기	경기-화성시	#직장인	임찬규 씨는 정교한 편집 기술로 성공한 커리어를 쌓아온 고소득자이자, 부모님에 대한 책임감과 개인의 소소한 취미 사이에서 균형…
D0199	D	59	여자	제빵사 및 제과원	충청남	충청남-당진시	#저디지털 #직장인	김연화 씨는 당진에서 소박한 빵집을 운영하며 자녀들을 홀로 키워낸, 단단한 내면과 유연한 성품을 지닌 50대 제빵사입니다.
D0200	D	56	여자	위험 관리원	충청남	충청남-천안시 서북구	#저디지털 #직장인	백미경 씨는 천안의 금속 제조 현장에서 따뜻한 카리스마로 안전을 책임지는 위험 관리원이자, 라디오와 산책으로 마음을 다스리는 …
D0201	D	50	여자	건물 청소원	경기	경기-양주시	#직장인	이선희 씨는 양주시 펄프 공장의 베테랑 청소원으로, 건강에 대한 불안과 소박한 취미 사이에서 균형을 잡으며 살아가는 50대 여…
D0202	D	52	여자	특허 사무원	부산	부산-수영구	#육아 #직장인	박혜란 씨는 부산 수영구에서 특허 사무원으로 일하며 꼼꼼한 업무 처리와 정갈한 살림 솜씨를 지닌, 외유내강형의 50대 여성입니…
D0203	D	50	여자	상담 전문가	서울	서울-송파구	#직장인	최하영 씨는 전문적인 상담 역량과 경제적 여유를 갖춘 채, 송파구에서 정갈한 독립 생활과 내면의 평화를 가꾸는 50대 여성입니…
D0204	D	51	여자	산후조리 종사원	경기	경기-의정부시	#육아 #직장인	주은혜 씨는 의정부에서 산후조리사로 일하며 따뜻한 돌봄의 가치를 전하고, 베란다 텃밭과 퍼즐 게임으로 소소한 행복을 찾는 50…
D0205	D	50	여자	텔레마케터	대구	대구-동구	#직장인	이영미 씨는 대구에서 보험사 텔레마케터로 일하며 예술적 감성과 세심한 공감 능력을 갖춘, 겉은 단단해 보이지만 속은 한없이 말…
D0206	D	53	여자	마케팅 전문가	경기	경기-용인시 처인구	#약관정독 #직장인	조세영 씨는 법률적 전문성과 예술적 감수성을 동시에 지닌 보험 마케터로, 용인의 전원생활 속에서 중년의 평온함과 새로운 성장을…
D0207	D	59	여자	전기장비 조립원	경기	경기-김포시	#직장인	김민정 씨는 김포의 의료기기 조립 전문가로서 당뇨라는 건강상의 제약과 사별의 아픔을 성실한 노동과 매일의 산책, 그리고 이웃 …
D0208	D	54	남자	상·하수 배관공	강원	강원-홍천군	#직장인 #테크회의론	이형배 씨는 홍천에서 30년 경력을 쌓은 숙련된 배관공으로, 당뇨와 비만이라는 건강 고민을 안고 있지만 성실함과 기술력으로 인…
D0209	D	58	여자	미장공	강원	강원-철원군	#가격깐깐 #직장인	김은영 씨는 철원 건설 현장의 완벽주의 미장공이자, 내 집 마련의 꿈을 위해 알뜰하게 살림을 꾸리며 부녀회를 이끄는 강인한 5…
D0210	D	48	남자	상·하수 배관공	서울	서울-마포구	#직장인	이성진 씨는 마포구의 골목 정서를 사랑하며 숙련된 배관 기술과 호탕한 성격으로 주변 사람들을 이끄는, 건강 관리가 시급한 40…
D0211	D	54	남자	철도운송 사무원	대구	대구-서구	#고디지털 #육아 #직장인	오기남 씨는 대구의 철도 운송 전산 전문가로서 보수적인 생활 양식과 현대적인 기술 역량을 동시에 지닌, 가족 중심적인 50대 …
D0212	D	51	여자	한식 조리사	서울	서울-은평구	#직장인	이미애 씨는 은평구에서 홀로 거주하며 병원 식당 조리사로 성실하게 일하는 50대 여성으로, 안정적인 노후 주거 마련을 꿈꾸며 …
D0213	D	58	여자	관리 비서	제주	제주-제주시	#직장인	강경애 씨는 제주 농업 행정의 베테랑이자 건강 관리에 진심인 50대 후반의 여성으로, 책임감 있는 직업 정신과 따뜻한 공동체 …
D0214	D	49	여자	간판 제작 및 설치원	서울	서울-노원구	#직장인	김경미 씨는 노원구에서 성실하게 간판 제작 일을 하며 내 집 마련의 꿈을 키워가는, 내면이 단단하고 섬세한 40대 여성 기술자…
D0215	D	50	남자	강구조물 건립원	전라남	전라남-순천시	#육아 #직장인	김종선 씨는 전남 순천에서 강구조물 건립원으로 일하며, 법학 지식과 현장 실무를 겸비한 채 가족과 신앙 공동체 속에서 느긋하고…
D0216	D	51	여자	그 외 제조 관련 단순 종사원	경상북	경상북-김천시	#저디지털 #직장인	장정주 씨는 김천의 전자부품 공장에서 성실하게 일하며 내 집 마련의 꿈을 키우는 50대 여성으로, 임영웅의 노래와 들꽃 사진,…
D0217	D	57	여자	치과위생사	대구	대구-수성구	#저디지털 #직장인	김순미 씨는 대구 수성구에서 근무하는 베테랑 치과위생사로, 정갈한 일식과 수성못 산책, 마크라메 공예를 즐기며 가족과 조화로운…
D0218	D	55	남자	육군 장교	경상북	경상북-영양군	#직장인	이상준 씨는 엄격한 군인의 외피 속에 섬세한 정원사의 꿈을 품고 살아가는, 고독과 다정함이 공존하는 50대 육군 장교입니다.
D0219	D	55	여자	하역 및 적재 관련 단순 종사원	서울	서울-노원구	#육아 #직장인	조영숙 씨는 거친 물류 현장의 숙련공이자, 마음속에 화려한 색채의 정원을 품고 살아가는 강인하고 섬세한 어머니입니다.
D0220	D	50	남자	하역 및 적재 관련 단순 종사원	경상남	경상남-창원시 진해구	#직장인	박경하 씨는 진해항의 성실한 하역 노동자로, 내 집 마련의 안정을 기반으로 건강 관리와 소박한 일상의 즐거움을 지키며 살아가는…
D0221	D	52	여자	김치 제조 종사원	서울	서울-송파구	#육아 #직장인 #테크회의론	이윤정 씨는 송파구에서 김치 제조 숙련공으로 일하며 사별 후 홀로 자녀들을 키워낸, 성실함과 책임감으로 무장한 50대 어머니입…
D0222	D	58	여자	음식 서비스 종사원	경상북	경상북-구미시	#저디지털 #직장인	최미선 씨는 구미에서 식당 일을 하며 보건복지 전공의 따뜻함을 실천하고, 배드민턴과 금오산 산책으로 활력을 찾는 현실적이고 정…
D0223	D	51	남자	가스 점검원	경기	경기-연천군	#육아 #직장인	허정우 씨는 연천의 가스 안전을 책임지는 베테랑 점검원이자, 가족에 대한 책임감과 소박한 이웃 정을 소중히 여기는 현실적인 5…
D0224	D	47	여자	언어학 및 문학 연구원	경기	경기-파주시	#고디지털 #직장인	이지영 씨는 파주 출판단지의 정적인 분위기를 닮은 언어학 연구원으로, 꼼꼼한 성격과 인문학적 통찰력을 바탕으로 안정적인 삶과 …
D0225	D	44	여자	전화 상담원	경기	경기-안양시 동안구	#직장인 #테크회의론	임민희 씨는 평촌의 정돈된 일상 속에서 예술적 감성으로 집을 가꾸고, 전화 상담원의 고된 감정 노동을 텃밭 가꾸기와 식도락 여…
D0226	D	42	여자	보건 및 복지 교수	인천	인천-연수구	#직장인	장수옥 씨는 송도에서 거주하며 보건 복지 분야의 전문성을 쌓아가는 40대 교수로, 철저한 자기관리와 인문학적 소양을 바탕으로 …
D0227	D	49	남자	시스템 소프트웨어 설계 및 분석가	경기	경기-수원시 영통구	#고디지털 #직장인 #테크회의론	김준영 씨는 수원 영통에서 전자출판 시스템 설계자로 일하며, 고소득의 안정감과 단독주택의 정적 속에서 반려견과 함께 소소한 디…
D0228	D	53	여자	행사 및 홍보 도우미	강원	강원-원주시	#육아 #직장인	이명희 씨는 원주에서 행사 도우미로 일하며 안정적인 삶을 꾸려가는 50대 여성으로, 마른 체형과 세심한 성격을 가졌으며 치악산…
D0229	D	53	남자	자동 조립라인 조작원	충청북	충청북-음성군	#육아 #저디지털 #직장인	양진영 씨는 음성군 공단에서 숙련된 기술로 인정받는 조립원이자, 건강에 대한 불안과 외로움을 옛 노래와 가족에 대한 그리움으로…
D0230	D	56	남자	승용차 및 승합차 운전원	서울	서울-강남구	#직장인	이봉현 씨는 강남의 지리를 꿰고 있는 베테랑 운전원으로, 자가 아파트를 보유하고 있으나 빠듯한 소득으로 3세대 가족을 부양하며…
D0231	D	53	여자	보육교사	경상남	경상남-진주시	#육아 #직장인	이은희 씨는 진주 남강의 정취를 닮아 온화해 보이지만, 교육자로서의 강직한 주관과 꼼꼼한 책임감을 지닌 50대 보육교사입니다.
D0232	D	52	여자	산업 안전원	경기	경기-구리시	#약관정독 #육아 #직장인	최은숙 씨는 구리시에 거주하며 의료기기 제조 현장의 안전을 책임지는 단단한 내면의 소유자로, 역사 여행과 소박한 술자리를 통해…
D0233	D	52	여자	금형원	부산	부산-강서구	#육아 #직장인	김지영 씨는 정밀한 금형 기술로 삶을 일궈온 강인한 기술자이자, 소소한 빵집 나들이와 원예로 마음을 달래는 따뜻한 어머니입니다…
